cell_id,subject_id,workload_id,mode,run_id,external_wall_seconds,internal_wall_seconds,cpu_seconds,peak_rss_bytes,initialization_seconds,production_seconds,audit_seconds,serialization_hashing_seconds,audit_bytes,event_ledger_bytes,production_residual,production_tangent,production_trial,audit_residual,audit_tangent,audit_trial,output_fingerprint,trajectory_fingerprint,pass_flag
P5D-S03-SMALL-M0,JSS-S03,S03-SMALL,M0_AUDIT_OFF,run_04,0.6580690999981016,0.5580000998452306,0.46875,76271616,0.08729489985853434,0.004777400055900216,0.0,0.0,0,0,20,9,20,0,0,0,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M0,JSS-S03,S03-SMALL,M0_AUDIT_OFF,run_05,0.6968055998440832,0.5927006998099387,0.53125,77037568,0.09032219997607172,0.005315300077199936,0.0,0.0,0,0,20,9,20,0,0,0,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M0,JSS-S03,S03-SMALL,M0_AUDIT_OFF,run_06,0.6906944001093507,0.5923538999632001,0.484375,76464128,0.0948175999801606,0.00529509992338717,0.0,0.0,0,0,20,9,20,0,0,0,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M0,JSS-S03,S03-SMALL,M0_AUDIT_OFF,run_07,0.6746500001754612,0.5751388999633491,0.53125,76824576,0.09235689998604357,0.004893899895250797,0.0,0.0,0,0,20,9,20,0,0,0,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M0,JSS-S03,S03-SMALL,M0_AUDIT_OFF,run_08,0.6824030999559909,0.5796892000362277,0.5,76369920,0.09472239995375276,0.005261700134724379,0.0,0.0,0,0,20,9,20,0,0,0,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M0,JSS-S03,S03-SMALL,M0_AUDIT_OFF,run_09,0.6816922998987138,0.579478400060907,0.484375,76689408,0.09109330014325678,0.005004399921745062,0.0,0.0,0,0,20,9,20,0,0,0,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M0,JSS-S03,S03-SMALL,M0_AUDIT_OFF,run_10,0.6755655999295413,0.5736726000905037,0.53125,76775424,0.09607600001618266,0.004723000107333064,0.0,0.0,0,0,20,9,20,0,0,0,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M3,JSS-S03,S03-SMALL,M3_GENERIC_REPLAY,run_01,0.6784630999900401,0.5839245000388473,0.515625,76787712,0.08802510006353259,0.004659899976104498,0.00024360022507607937,0.00020420015789568424,504,0,20,9,20,2,2,2,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M3,JSS-S03,S03-SMALL,M3_GENERIC_REPLAY,run_02,0.6672193999402225,0.5684547999408096,0.53125,76603392,0.08957990002818406,0.004807700170204043,6.309989839792252e-05,2.269982360303402e-05,504,0,20,9,20,2,2,2,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M3,JSS-S03,S03-SMALL,M3_GENERIC_REPLAY,run_03,0.6351354999933392,0.5432098000310361,0.515625,76673024,0.08786830003373325,0.005618100054562092,8.119991980493069e-05,2.0399922505021095e-05,504,0,20,9,20,2,2,2,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M3,JSS-S03,S03-SMALL,M3_GENERIC_REPLAY,run_04,0.6700637999456376,0.564932500012219,0.46875,76234752,0.0865597000811249,0.005178000079467893,5.979998968541622e-05,2.1999934688210487e-05,504,0,20,9,20,2,2,2,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M3,JSS-S03,S03-SMALL,M3_GENERIC_REPLAY,run_05,0.6813404001295567,0.5752989000175148,0.546875,76693504,0.08618790004402399,0.0057512999046593904,5.770009011030197e-05,2.219993621110916e-05,504,0,20,9,20,2,2,2,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M3,JSS-S03,S03-SMALL,M3_GENERIC_REPLAY,run_06,0.6560879000462592,0.5620482000522316,0.546875,76677120,0.08802990010008216,0.00512459990568459,5.4800184443593025e-05,2.0900042727589607e-05,504,0,20,9,20,2,2,2,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M3,JSS-S03,S03-SMALL,M3_GENERIC_REPLAY,run_07,0.6611967999488115,0.5628665001131594,0.53125,76693504,0.09076240006834269,0.006290300050750375,7.209996692836285e-05,2.269982360303402e-05,504,0,20,9,20,2,2,2,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M3,JSS-S03,S03-SMALL,M3_GENERIC_REPLAY,run_08,0.6814242000691593,0.5842899999115616,0.5,76390400,0.0899084999691695,0.004690499976277351,6.170012056827545e-05,2.00001522898674e-05,504,0,20,9,20,2,2,2,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M3,JSS-S03,S03-SMALL,M3_GENERIC_REPLAY,run_09,0.6992689999751747,0.5984087001997977,0.5,76673024,0.09309390000998974,0.005144699942320585,6.38000201433897e-05,2.2399937734007835e-05,504,0,20,9,20,2,2,2,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M3,JSS-S03,S03-SMALL,M3_GENERIC_REPLAY,run_10,0.6864698000717908,0.5868788999505341,0.546875,76775424,0.09401670005172491,0.005428500007838011,6.789993494749069e-05,2.8999987989664078e-05,504,0,20,9,20,2,2,2,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M6,JSS-S03,S03-SMALL,M6_FULL_TLA,run_01,0.6760083998087794,0.5821795000229031,0.53125,76906496,0.09323899983428419,0.0050200000405311584,0.0010001999326050282,0.0009594999719411135,504,36836,20,9,20,2,2,2,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M6,JSS-S03,S03-SMALL,M6_FULL_TLA,run_02,0.6421292999293655,0.5511867001187056,0.53125,76566528,0.09114770009182394,0.005020200042054057,0.0009278999641537666,0.0008934000506997108,504,36836,20,9,20,2,2,2,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M6,JSS-S03,S03-SMALL,M6_FULL_TLA,run_03,0.6939230000134557,0.6003153000492603,0.515625,76857344,0.090717300074175,0.0049223999958485365,0.0019308000337332487,0.0018978000152856112,504,36836,20,9,20,2,2,2,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M6,JSS-S03,S03-SMALL,M6_FULL_TLA,run_04,0.6700949999503791,0.5739484999794513,0.53125,76791808,0.09132030000910163,0.005504600005224347,0.0010039997287094593,0.0009675999172031879,504,36836,20,9,20,2,2,2,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M6,JSS-S03,S03-SMALL,M6_FULL_TLA,run_05,0.6944456999190152,0.5961839000228792,0.515625,76730368,0.09731260011903942,0.005136300111189485,0.0010031000711023808,0.0009665000252425671,504,36836,20,9,20,2,2,2,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M6,JSS-S03,S03-SMALL,M6_FULL_TLA,run_06,0.6651562000624835,0.5657947000581771,0.46875,76517376,0.09174320008605719,0.004762300057336688,0.0009581998456269503,0.0009217998012900352,504,36836,20,9,20,2,2,2,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M6,JSS-S03,S03-SMALL,M6_FULL_TLA,run_07,0.6603832999244332,0.5654879999347031,0.515625,76414976,0.09238950000144541,0.005390800070017576,0.0011972999200224876,0.001160099869593978,504,36836,20,9,20,2,2,2,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M6,JSS-S03,S03-SMALL,M6_FULL_TLA,run_08,0.646415599854663,0.5521354998927563,0.484375,76779520,0.09053769987076521,0.004970199894160032,0.0009886000771075487,0.0009496000129729509,504,36836,20,9,20,2,2,2,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M6,JSS-S03,S03-SMALL,M6_FULL_TLA,run_09,0.6880894000642002,0.5912009000312537,0.515625,76279808,0.09831160004250705,0.005326200043782592,0.0010188999585807323,0.0009796000085771084,504,36836,20,9,20,2,2,2,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M6,JSS-S03,S03-SMALL,M6_FULL_TLA,run_10,0.679988699965179,0.5811166001949459,0.484375,76886016,0.09262760006822646,0.004629699978977442,0.0009979999158531427,0.0009598999749869108,504,36836,20,9,20,2,2,2,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-MEDIUM-M0,JSS-S03,S03-MEDIUM,M0_AUDIT_OFF,run_01,0.7853639998938888,0.6579657001420856,0.578125,78344192,0.08822629996575415,0.03713289997540414,0.0,0.0,0,0,160,72,160,0,0,0,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M0,JSS-S03,S03-MEDIUM,M0_AUDIT_OFF,run_02,0.7587009000126272,0.6339695998467505,0.59375,78290944,0.09575999993830919,0.042193799978122115,0.0,0.0,0,0,160,72,160,0,0,0,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M0,JSS-S03,S03-MEDIUM,M0_AUDIT_OFF,run_03,0.7984760999679565,0.6413066999521106,0.578125,78467072,0.09689919999800622,0.03838680009357631,0.0,0.0,0,0,160,72,160,0,0,0,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M0,JSS-S03,S03-MEDIUM,M0_AUDIT_OFF,run_04,0.7575589001644403,0.6249418999068439,0.625,78495744,0.09680089983157814,0.03851659991778433,0.0,0.0,0,0,160,72,160,0,0,0,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M0,JSS-S03,S03-MEDIUM,M0_AUDIT_OFF,run_05,0.7315920998807997,0.612148700049147,0.53125,78336000,0.08983640000224113,0.03501589992083609,0.0,0.0,0,0,160,72,160,0,0,0,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M0,JSS-S03,S03-MEDIUM,M0_AUDIT_OFF,run_06,0.7173782999161631,0.5984145000111312,0.546875,78299136,0.08728439989499748,0.03592119994573295,0.0,0.0,0,0,160,72,160,0,0,0,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M0,JSS-S03,S03-MEDIUM,M0_AUDIT_OFF,run_07,0.7314742999151349,0.6042571999132633,0.515625,78032896,0.0935213000047952,0.034988399827852845,0.0,0.0,0,0,160,72,160,0,0,0,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M0,JSS-S03,S03-MEDIUM,M0_AUDIT_OFF,run_08,0.7805544000584632,0.6570959000382572,0.546875,78237696,0.09645610000006855,0.038164000026881695,0.0,0.0,0,0,160,72,160,0,0,0,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M0,JSS-S03,S03-MEDIUM,M0_AUDIT_OFF,run_09,0.7231606000568718,0.6143078999593854,0.578125,78237696,0.09391020005568862,0.03308279998600483,0.0,0.0,0,0,160,72,160,0,0,0,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M0,JSS-S03,S03-MEDIUM,M0_AUDIT_OFF,run_10,0.7186959001701325,0.6096137000713497,0.515625,78209024,0.09497270011343062,0.035568099934607744,0.0,0.0,0,0,160,72,160,0,0,0,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M3,JSS-S03,S03-MEDIUM,M3_GENERIC_REPLAY,run_01,0.6865881001576781,0.5757487998344004,0.53125,77852672,0.0860700998455286,0.033564499812200665,0.00025170017033815384,3.1700124964118004e-05,504,0,160,72,160,16,16,16,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M3,JSS-S03,S03-MEDIUM,M3_GENERIC_REPLAY,run_02,0.7273214999586344,0.6149124000221491,0.5625,78016512,0.09578610002063215,0.034528099931776524,0.00022440007887780666,2.350006252527237e-05,504,0,160,72,160,16,16,16,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M3,JSS-S03,S03-MEDIUM,M3_GENERIC_REPLAY,run_03,0.7017842000350356,0.5887148000765592,0.546875,78147584,0.0835935000795871,0.03359450004063547,0.00024170009419322014,2.4800188839435577e-05,504,0,160,72,160,16,16,16,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M3,JSS-S03,S03-MEDIUM,M3_GENERIC_REPLAY,run_04,0.7336524000857025,0.610302499961108,0.59375,78090240,0.09378069988451898,0.036683599930256605,0.0003770999610424042,3.900006413459778e-05,504,0,160,72,160,16,16,16,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M3,JSS-S03,S03-MEDIUM,M3_GENERIC_REPLAY,run_05,0.7308250998612493,0.6153568001464009,0.53125,78336000,0.09247989999130368,0.035628699930384755,0.000242199981585145,2.410006709396839e-05,504,0,160,72,160,16,16,16,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M3,JSS-S03,S03-MEDIUM,M3_GENERIC_REPLAY,run_06,0.7321814000606537,0.61052479990758,0.578125,78557184,0.09209789987653494,0.03531419998034835,0.0003847999032586813,2.559996210038662e-05,504,0,160,72,160,16,16,16,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M3,JSS-S03,S03-MEDIUM,M3_GENERIC_REPLAY,run_07,0.7178595999721438,0.6015618999954313,0.546875,78069760,0.09179219999350607,0.03743149992078543,0.00025299983099102974,2.4799956008791924e-05,504,0,160,72,160,16,16,16,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M3,JSS-S03,S03-MEDIUM,M3_GENERIC_REPLAY,run_08,0.7570776001084596,0.6398094999603927,0.5625,78311424,0.09675669996067882,0.03911429992876947,0.00028680008836090565,2.6900088414549828e-05,504,0,160,72,160,16,16,16,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M3,JSS-S03,S03-MEDIUM,M3_GENERIC_REPLAY,run_09,0.7182577999774367,0.5989513001404703,0.53125,77987840,0.08989190007559955,0.03341559995897114,0.0002501998096704483,2.4499837309122086e-05,504,0,160,72,160,16,16,16,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M3,JSS-S03,S03-MEDIUM,M3_GENERIC_REPLAY,run_10,0.7129957999568433,0.5955231001134962,0.59375,78290944,0.09404590004123747,0.03727570013143122,0.0002410002052783966,2.3700064048171043e-05,504,0,160,72,160,16,16,16,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M6,JSS-S03,S03-MEDIUM,M6_FULL_TLA,run_01,0.7207843000069261,0.6088972000870854,0.578125,78667776,0.09384740004315972,0.03636749996803701,0.008158999728038907,0.007829199777916074,504,289844,160,72,160,16,16,16,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M6,JSS-S03,S03-MEDIUM,M6_FULL_TLA,run_02,0.7131925001740456,0.6038895999081433,0.53125,78049280,0.08804039983078837,0.03582220012322068,0.008138000033795834,0.007751500001177192,504,289844,160,72,160,16,16,16,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M6,JSS-S03,S03-MEDIUM,M6_FULL_TLA,run_03,0.7381712000351399,0.6218738001771271,0.5625,78123008,0.09343310003168881,0.034139900002628565,0.00784769980236888,0.007622099947184324,504,289844,160,72,160,16,16,16,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M6,JSS-S03,S03-MEDIUM,M6_FULL_TLA,run_04,0.7146925998385996,0.6015019998885691,0.546875,78581760,0.09244999988004565,0.035765400156378746,0.008061999920755625,0.00786010012961924,504,289844,160,72,160,16,16,16,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M6,JSS-S03,S03-MEDIUM,M6_FULL_TLA,run_05,0.7407279000617564,0.6280429000034928,0.515625,78192640,0.09305779985152185,0.03403730015270412,0.01605129987001419,0.015831999946385622,504,289844,160,72,160,16,16,16,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M6,JSS-S03,S03-MEDIUM,M6_FULL_TLA,run_06,0.7387928999960423,0.6180473000276834,0.578125,78073856,0.08332610013894737,0.04526960011571646,0.007979900110512972,0.007768400013446808,504,289844,160,72,160,16,16,16,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M6,JSS-S03,S03-MEDIUM,M6_FULL_TLA,run_07,0.7219812001567334,0.6029356999788433,0.578125,78647296,0.08843460003845394,0.03446340002119541,0.008221199968829751,0.007981000002473593,504,289844,160,72,160,16,16,16,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M6,JSS-S03,S03-MEDIUM,M6_FULL_TLA,run_08,0.7376202000305057,0.6272493000142276,0.5,78467072,0.09040790004655719,0.04328379989601672,0.007588299922645092,0.007375200046226382,504,289844,160,72,160,16,16,16,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M6,JSS-S03,S03-MEDIUM,M6_FULL_TLA,run_09,0.738061900017783,0.6070588000584394,0.515625,78675968,0.0880133998580277,0.0339088998734951,0.008386299945414066,0.008136000018566847,504,289844,160,72,160,16,16,16,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
P5D-S03-MEDIUM-M6,JSS-S03,S03-MEDIUM,M6_FULL_TLA,run_10,0.7404899999964982,0.6191829999443144,0.578125,78331904,0.09366779983974993,0.03535539982840419,0.008351200027391315,0.00812070001848042,504,289844,160,72,160,16,16,16,c423e4d9ad9a6dd196062e227111fb39477f7ddf90f966e43d567046b81f5568,4bbc11a0e836a9081a81a0ba2c157c36256c088df4319318793d75fe87d1b33f,True
